시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,태화초등학교광천분교장,1997,초등학교,대부,825.08,6150,행정지원과,054-420-5234,경상북도 김천시 광천4길 2-17(봉산면),경상북도 김천시 봉산면 광천리 520-4,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,감문초등학교,1994,초등학교,대부,1010.49,10937,행정지원과,054-420-5234,경상북도 김천시 감문1로 214(감문면),경상북도 김천시 감문면 삼성리 1383,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,지동초등학교,2013,초등학교,대부,1489,13843,행정지원과,054-420-5234,경상북도 김천시 황소길 76(아포읍),경상북도 김천시 아포읍 지리 376,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,어모초등학교,2007,초등학교,대부,1211.92,12996,행정지원과,054-420-5234,경상북도 김천시 어모로 544-4(어모면),경상북도 김천시 어모면 동좌리 619,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,대덕중학교증산분교장,2017,중학교,자체활용,1437.7,23578,행정지원과,054-420-5234,경상북도 김천시 증산1로 163(증산면),경상북도 김천시 증산면 동안리 76,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,농남중학교,2014,중학교,자체활용,0,18314,행정지원과,054-420-5234,경상북도 김천시 옥산길 128(남면),경상북도 김천시 남면 옥산리 560-2,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8781000,김천교육지원청,47,경상북도,150,김천시,대덕중학교,2017,중학교,자체활용,0,24923,행정지원과,054-420-5234,경상북도 김천시 대덕로 731(대덕면),경상북도 김천시 대덕면 관기리 777,2025-12-31,8781000,경상북도교육청 경상북도김천교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,월송초등학교,2025,초등학교,미활용,1516,15263,행정지원과,054-780-3373,경상북도 울진군 평해읍 월송길 59,경상북도 울진군 평해읍 월송리 1007,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,기성초사동분교장,2024,초등학교,미활용,1224,14506,행정지원과,054-780-3373,경상북도 울진군 기성면 해월헌길 19,경상북도 울진군 기성면 사동리 455,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,기성초구산분교장,2023,초등학교,미활용,1379,11838,행정지원과,054-780-3373,경상북도 울진군 기성면 구산길 43,경상북도 울진군 기성면 구산리 320,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,평해여자중학교,2019,중학교,자체활용,6872,28622,행정지원과,054-780-3373,경상북도 울진군 평해읍 평해7길 61-3,경상북도 울진군 평해읍 평해리 413,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,매화종합고등학교,2008,고등학교,자체활용,3860,17518,행정지원과,054-780-3373,경상북도 울진군 매화면 매화1길 71-6,경상북도 울진군 매화면 매화리 1141,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,울진여자고등학교,1999,고등학교,자체활용,13606,44825,행정지원과,054-780-3373,경상북도 울진군 울진읍 연지길 7,경상북도 울진군 울진읍 연지리 781,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,울진여자중학교,1999,중학교,자체활용,7648,20765,행정지원과,054-780-3373,경상북도 울진군 울진읍 연호로 39,경상북도 울진군 울진읍 연지리 822,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,온양초등학교,1997,초등학교,자체활용,2333,5198,행정지원과,054-780-3373,경상북도 울진군 울진읍 울진북로 925,경상북도 울진군 울진읍 온양리 224-9,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,노음초진복분교장,1990,초등학교,자체활용,2020,11577,행정지원과,054-780-3373,경상북도 울진군 근남면 진복길 1,경상북도 울진군 근남면 진복리 631,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8971000,경상북도울진교육지원청,47,경상북도,420,울진군,고목초등학교,1996,초등학교,대부,346,1854,행정지원과,054-780-3373,경상북도 울진군 북면 고목1길 28-27,경상북도 울진군 북면 고목리 470-4,2025-11-13,8971000,경상북도교육청 경상북도울진교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,자명초등학교,2005,초등학교,대부,1080,6888,재정지원과,054-288-6852,경상북도 포항시 남구 연일읍 자명로 272,경상북도 포항시 남구 연일읍 자명리 526-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,기계초등학교기서분교장,2002,초등학교,미활용,946.62,14192,재정지원과,054-288-6852,경상북도 포항시 북구 기계면 새마을로2323번길 55,경상북도 포항시 북구 기계면 가안리 14,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,대보초등학교강사분교장,1993,초등학교,미활용,641.32,8269,재정지원과,054-288-6852,경상북도 포항시 남구 호미곶면 일출로687번길 30-8,경상북도 포항시 남구 호미곶면 강사리 491,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,이가초등학교,1996,초등학교,미활용,4122.69,14650,재정지원과,054-288-6852,경상북도 포항시 북구 청하면 해안로2064번길 3,경상북도 포항시 북구 청하면 이가리 138,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,기계중학교상옥분교장,2021,중학교,대부,1016,16533,재정지원과,054-288-6852,경상북도 포항시 북구 죽장면 죽장로 1860,경상북도 포항시 북구 죽장면 상옥리 389,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,구룡포초등학교구남분교장,2014,초등학교,대부,946.13,10407,재정지원과,054-288-6852,경상북도 포항시 남구 구룡포읍 동해안로4287번길 6,경상북도 포항시 남구 구룡포읍 구평리 736-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,용흥중학교,2019,중학교,미활용,5867.6,12126,재정지원과,054-288-6852,경상북도 포항시 북구 용흥로 90,경상북도 포항시 북구 용흥동 340,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,청하초등학교청하남부분교장,2016,초등학교,대부,949.92,9566,재정지원과,054-288-6852,경상북도 포항시 북구 청하면 사방공원길 27,경상북도 포항시 북구 청하면 소동리 768-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,구룡포여자종합고등학교,2012,고등학교,대부,5351,16.053,재정지원과,054-288-6852,경상북도 포항시 남구 구룡포읍 병포길52번길 17,경상북도 포항시 남구 구룡포읍 병포리 139-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,동해초등학교흥환분교장,2013,초등학교,대부,936.38,10528,재정지원과,054-288-6852,경상북도 포항시 남구 동해면 호미로 2495,경상북도 포항시 남구 동해면 흥환리 357,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,대보초등학교대동배분교장,2007,초등학교,대부,346,5500,재정지원과,054-288-6852,경상북도 포항시 남구 호미곶면 호미로 1689,경상북도 포항시 남구 호미곶면 대동배리 410-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,신광초등학교비학분교장,2007,초등학교,대부,1255.29,19613,재정지원과,054-288-6852,경상북도 포항시 북구 신광면 비학로1242번길 10,경상북도 포항시 북구 신광면 만석리 800-68,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,죽장초등학교죽북분교장,2008,초등학교,대부,1433.64,17017,재정지원과,054-288-6852,경상북도 포항시 북구 죽장면 합석길 7,경상북도 포항시 북구 죽장면 합덕리 276,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,죽장초등학교상사분교장,2001,초등학교,대부,878,7988,재정지원과,054-288-6852,경상북도 포항시 북구 죽장면 병보천길 714,경상북도 포항시 북구 죽장면 상사리 1181-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,석병초등학교,1998,초등학교,대부,2483.15,11308,재정지원과,054-288-6852,경상북도 포항시 남구 구룡포읍 일출로 318,경상북도 포항시 남구 구룡포읍 석병리 640-2,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,청하초등학교서정분교장,1997,초등학교,대부,1072.07,8648,재정지원과,054-288-6852,경상북도 포항시 북구 청하면 수목원로 1425-3,경상북도 포항시 북구 청하면 서정리 685,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,죽장초등학교가사분교장,1992,초등학교,대부,164.09,8652,재정지원과,054-288-6852,경상북도 포항시 북구 죽장면 죽장로 713,경상북도 포항시 북구 죽장면 가사리 380-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,상옥초등학교하옥분교장,1993,초등학교,자체활용,1573,12393,재정지원과,054-288-6852,경상북도 포항시 북구 죽장면 죽장로 2805,경상북도 포항시 북구 죽장면 하옥리 446-1,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,대양초등학교,2001,초등학교,자체활용,1248,10071,재정지원과,054-288-6852,경상북도 포항시 북구 해안로 469,경상북도 포항시 북구 환호동 13-7,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8761000,경상북도포항교육지원청,47,경상북도,110,포항시,대신초등학교,2000,초등학교,자체활용,4526.84,14688,재정지원과,054-288-6852,경상북도 포항시 북구 중흥로 170,경상북도 포항시 북구 죽도동 655-9,2025-12-01,8761000,경상북도교육청 경상북도포항교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,영양중학교입암분교장,2019,중학교,미활용,2363.36,19762,행정지원과,054-680-2223,경상북도 영양군 입암면 산해1길 9-4,경상북도 영양군 입암면 산해리 48,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,수비초등학교신암분교장,2009,초등학교,대부,0,7195,행정지원과,054-680-2223,경상북도 영양군 수비면 낙동정맥로 4372,경상북도 영양군 수비면 신암리 166,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,입암초등학교방전분교장,2000,초등학교,대부,0,13485,행정지원과,054-680-2223,경상북도 영양군 입암면 영양로 205,경상북도 영양군 입암면 방전리 489-3,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,주남초등학교,1999,초등학교,대부,0,11519,행정지원과,054-680-2223,경상북도 영양군 석보면 원요로 251,경상북도 영양군 석보면 주남리 350-1,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,신사초등학교,1999,초등학교,대부,1028.42,13786,행정지원과,054-680-2223,경상북도 영양군 선바위로 230-35,경상북도 영양군 입암면 신사리 611-1,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,석보초등학교소계분교장,1995,초등학교,대부,0,9222,행정지원과,054-680-2223,경상북도 영양군 석보면 석영로 526-1,경상북도 영양군 석보면 소계리 227,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,송하초등학교,1994,초등학교,자체활용,655.02,9674,행정지원과,054-680-2223,경상북도 영양군 수비면 가천로 607,경상북도 영양군 수비면 송하리 367-1,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8891000,영양교육지원청,47,경상북도,760,영양군,청남초등학교구매분교장,1993,초등학교,미활용,0,11790,행정지원과,054-680-2223,,경상북도 영양군 청기면 구매리 48,2025-12-30,8891000,경상북도교육청 경상북도영양교육지원청
8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,47,경상북도,850,칠곡군,북삼초등학교 오평분교장,2022,초등학교,자체활용,703.7,12018,행정지원과,054-979-2174,경상북도 칠곡군 북삼읍 시덕로 311,경상북도 칠곡군 북삼읍 오평리 847-7,2025-12-29,8941000,경상북도교육청 경상북도칠곡교육지원청
8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,47,경상북도,850,칠곡군,신동초등학교 연호분교장,1999,초등학교,대부,0,4778,행정지원과,054-979-2174,경상북도 칠곡군 지천면 연호2길 87-10,경상북도 칠곡군 지천면 연호리 866,2025-12-29,8941000,경상북도교육청 경상북도칠곡교육지원청
8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,47,경상북도,850,칠곡군,신동초등학교 연화분교장,1997,초등학교,대부,1263.6,9901,행정지원과,054-979-2174,경상북도 칠곡군 지천면 연화2길 21,경상북도 칠곡군 지천면 연화리 513-4,2025-12-29,8941000,경상북도교육청 경상북도칠곡교육지원청
8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,47,경상북도,850,칠곡군,기산초등학교,1999,초등학교,대부,2595.1,8528,행정지원과,054-979-2174,경상북도 칠곡군 기산면 지산로 483,경상북도 칠곡군 기산면 봉산리 538,2025-12-29,8941000,경상북도교육청 경상북도칠곡교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 일부분교,2024,초등학교,대부,810.61,10400,행정지원과,054-740-9133,경상북도 경주시 산내면 거산제궁길 16,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,천북초 물천분교,2017,초등학교,미활용,877,9550,행정지원과,054-740-9133,경상북도 경주시 천북면 물천안길 31,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양남초 상계분교,2015,초등학교,미활용,998.66,8914,행정지원과,054-740-9133,경상북도 경주시 양남면 화림길 7-3,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,강동초 단구분교,2014,초등학교,미활용,962.98,13405,행정지원과,054-740-9133,경상북도 경주시 강동면 단구안계길 62-1,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주초 학동분교,2002,초등학교,미활용,259.86,5412,행정지원과,054-740-9133,경상북도 경주시 내남면 반동길 44,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,노월초,1995,초등학교,자체활용,793,9140,행정지원과,054-740-9133,경상북도 경주시 내남면 노곡2길 26-6,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주초 화천분교,2010,초등학교,자체활용,721,12541,행정지원과,054-740-9133,경상북도 경주시 건천읍 내외로 2901,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,안강북부초,2013,초등학교,자체활용,2004.41,14096,행정지원과,054-740-9133,경상북도 경주시 안강읍 안현로 1853-12,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,경주마케팅고,2019,고등학교,자체활용,3010.85,18401,행정지원과,054-740-9133,경상북도 경주시 산내면 문복로 1797-27,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,오릉초,2010,초등학교,자체활용,1598.4,11048,행정지원과,054-740-9133,경상북도 경주시 탑리5길 31,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,전촌초,2009,초등학교,자체활용,980,14718,행정지원과,054-740-9133,경상북도 경주시 감포읍 동해안로 2043,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양북고,2003,고등학교,자체활용,0,15080,행정지원과,054-740-9133,경상북도 경주시 문무대왕면 어일남길 2,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,가정초,1999,초등학교,자체활용,10409,11978,행정지원과,054-740-9133,경상북도 경주시 현곡면 용담로 694,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,모아초 모서분교,2021,초등학교,대부,708,9741,행정지원과,054-740-9133,경상북도 경주시 강동면 모서안길 99-16,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 대현분교,1996,초등학교,대부,840,6513,행정지원과,054-740-9133,경상북도 경주시 산내면 문복로 1143,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 신원분교,1993,초등학교,대부,255,3263,행정지원과,054-740-9133,경상북도 경주시 산내면 오봉로 38-7,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,왕산초,1994,초등학교,대부,1100,6708,행정지원과,054-740-9133,경상북도 경주시 보덕로 447,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,박달초,1992,초등학교,대부,1642,9891,행정지원과,054-740-9133,경상북도 경주시 내남면 박달로 668,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,양북초 송전분교,2010,초등학교,대부,984,14101,행정지원과,054-740-9133,경상북도 경주시 문무대왕면 송전기곡길 15-12,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 우라분교,2010,초등학교,대부,753,8958,행정지원과,054-740-9133,경상북도 경주시 산내면 오봉로 739-4,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,강동초 왕신분교,2009,초등학교,대부,993,13045,행정지원과,054-740-9133,경상북도 경주시 강동면 왕신숲골안길 5,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,천북초 화당분교,2001,초등학교,대부,726,8910,행정지원과,054-740-9133,경상북도 경주시 천북면 용사길 10-9,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,옥산초 하강분교,2000,초등학교,대부,607,9672,행정지원과,054-740-9133,경상북도 경주시 안강읍 호국로 2037,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,아화초 천촌분교,1995,초등학교,대부,222,3398,행정지원과,054-740-9133,경상북도 경주시 서면 상부길 110,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,모서초 호명분교,1994,초등학교,대부,248,5883,행정지원과,054-740-9133,경상북도 경주시 강동면 호명큰골길 47,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8771000,경상북도경주교육지원청,47,경상북도,130,경주시,의곡초 감산분교,1993,초등학교,대부,449.5,5421,행정지원과,054-740-9133,경상북도 경주시 산내면 감존길 2,,2025-12-31,8771000,경상북도교육청 경상북도경주교육지원청
8750000,경상북도교육청,8841000,문경교육지원청,47,경상북도,280,문경시,구)산북초등학교 창구분교장,2025,초등학교,대부,781.82,9599,재정지원담당,054-550-5574,경상북도 문경시 산북면 창구길 9,경상북도 문경시 산북면 창구리 183,2026-01-02,8841000,경상북도교육청 경상북도문경교육지원청
8750000,경상북도교육청,8841000,문경교육지원청,47,경상북도,280,문경시,구)가은초등학교 희양분교장,2025,초등학교,자체활용,886.2,12014,재정지원담당,054-550-5574,경상북도 문경시 가은읍 대야로 1871,경상북도 문경시 가은읍 상괴리 450,2026-01-02,8841000,경상북도교육청 경상북도문경교육지원청
8750000,경상북도교육청,8841000,문경교육지원청,47,경상북도,280,문경시,구)신기초등학교 대성분교장,2009,초등학교,자체활용,5251.52,13973,재정지원담당,054-550-5574,경상북도 문경시 호계면 태봉1길 25,경상북도 문경시 호계면 견탄리 500-5,2026-01-02,8841000,경상북도교육청 경상북도문경교육지원청
8750000,경상북도교육청,8841000,문경교육지원청,47,경상북도,280,문경시,구)산북정보고등학교,2005,고등학교,자체활용,3280.23,16132,재정지원담당,054-550-5574,경상북도 문경시 산북면 금천로 560,경상북도 문경시 산북면 대상리 97-3,2026-01-02,8841000,경상북도교육청 경상북도문경교육지원청
8750000,경상북도교육청,8841000,문경교육지원청,47,경상북도,280,문경시,구)수평초등학교(문경학생야영장),1993,초등학교,미활용,1185.3,12097,재정지원담당,054-550-5574,경상북도 문경시 동로면 금천로 1859,경상북도 문경시 동로면 수평리 390,2026-01-02,8841000,경상북도교육청 경상북도문경교육지원청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,벌교초제석분교장,2015,초등학교,미활용,1126,13922,재정과,061-260-0792,전라남도 보성군 벌교읍 장호길 14,전라남도 보성군 벌교읍 장양리 793,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,회천동초등학교,2007,초등학교,미활용,951,92561,재정과,061-260-0792,전라남도 보성군 회천면 원산길 11,전라남도 보성군 회천면 서당리 659,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,영등초등학교,2004,초등학교,미활용,0,20930,재정과,061-260-0792,전라남도 보성군 벌교읍 남하로 474,전라남도 보성군 벌교읍 영등리 726,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,노동초학동분교장,1999,초등학교,미활용,875,13055,재정과,061-260-0792,전라남도 보성군 노동면 예재로 448-9,전라남도 보성군 노동면 학동리 501,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,장암초등학교,1998,초등학교,미활용,799,7768,재정과,061-260-0792,전라남도 보성군 벌교읍 장암길 234-44,전라남도 보성군 벌교읍 장암리 710-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,보성중웅치분교장,2004,중학교,미활용,1517,18346,재정과,061-260-0792,,전라남도 보성군 웅치면 강산리 339,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,득량서초등학교,1997,초등학교,대부,543,15629,재정과,061-260-0792,,전라남도 보성군 득량면 마천리 743-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,겸백초은덕분교장,1994,초등학교,미활용,692,12132,재정과,061-260-0792,전라남도 보성군 겸백면 보성강로 1176-7,전라남도 보성군 겸백면 은덕리 19,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,노동초금호분교장,1994,초등학교,미활용,588,9808,재정과,061-260-0792,,전라남도 보성군 노동면 금호리 598,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,벌교초장도분교장,2025,초등학교,대부,1017,8712,재정과,061-260-0792,전라남도 보성군 벌교읍 장도길 204-6,전라남도 보성군 벌교읍 장도리 354,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8661000,무안교육지원청,46,전라남도,840,무안군,일로초지감분교장,1999,초등학교,미활용,709,9232,재정과,061-260-0792,전라남도 무안군 일로읍 문화로 547,전라남도 무안군 일로읍 감돈리 299,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8661000,무안교육지원청,46,전라남도,840,무안군,해제동초등학교,2009,초등학교,미활용,1746,13652,재정과,061-260-0792,전라남도 무안군 해제면 만송로 1431,전라남도 무안군 해제면 유월리 561,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8501000,목포교육지원청,46,전라남도,110,목포시,목포서산초 충무분교장,2025,초등학교,미활용,129,7093,재정과,061-260-0792,전라남도 목포시 고하도길 91 (달동),전라남도 목포시 달동 800-8,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8501000,목포교육지원청,46,전라남도,110,목포시,유달초율도분교장,2021,초등학교,미활용,442,5491,재정과,061-260-0792,전라남도 목포시 율도길 88(율도동),전라남도 목포시 율도동 261,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8561000,담양교육지원청,46,전라남도,710,담양군,만덕초용산분교장,1995,초등학교,미활용,738,8695,재정과,061-260-0792,전라남도 담양군 대덕면 상갈길 10-9,전라남도 담양군 대덕면 갈전리 687,2025-11-18,8490000,전라남도교육청
